0.000000000000000000e+00,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198813185e-01,-2.493843472139852246e-01,-2.347186366475140784e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618757e-01,1.817221140518796409e-04,2.599967772882714762e-04,4.393244944129824484e-04,1.052341208691072616e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734795944e-01,3.126676692415070735e-01,2.828402910442335497e-04,5.799565653612920313e-04,9.799703193101672125e-04,1.014386350964002537e+00,1.093950943892272099e+00,1.060184869968342936e+00,1.124911441776426546e+00,1.166435268815116721e+00,2.323859157069373627e+00,3.999999999999978573e-01,9.992007221626408864e-16,-5.273559366969493567e-16,-4.857225732735059864e-17,-1.688889121891309908e-01,4.239645140959303893e-01,2.339357290242089216e-01,1.224036014781343384e-01,1.735660527343561577e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437482710e+00,1.879406995609461006e+00,1.415334689681577718e+00,1.641980517875768264e+00,1.886176361445497829e+00,6.300829092856773395e-01,5.122539467720798045e-01,2.316194476390662782e-01,1.143958132963145552e-01,1.592347550067214623e-01,2.105860421359857071e+00,2.207065900528284164e-01,1.996519701488591592e-04,1.318083103093344033e-04,2.227205271158952393e-04,3.766579615440394102e-01,3.578407850279641256e-01,-8.706022615586894720e-04,-1.232866783749786421e-03,-1.524573809784435241e-03,9.908222746817739734e-01,9.818222713763817833e-01,1.009999624778032956e+00,1.069999289737906478e+00,1.089998933795245817e+00,9.908222746817739734e-01,9.829625887583214316e-01,1.010000656313212009e+00,1.070001451394195557e+00,1.090002586411890517e+00,-3.766579615440394102e-01,-3.604874304196198920e-01,-3.260982179098196720e-04,-6.432245543097725275e-04,-1.086876172325796936e-03
3.333333333333333287e-02,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198813185e-01,-2.493843472139852246e-01,-2.347186366475140784e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618757e-01,1.817221140518966358e-04,2.599967772882778188e-04,4.393244944129884658e-04,1.052341208691072616e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734796222e-01,3.126676692415070180e-01,2.828402910442595164e-04,5.799565653613284605e-04,9.799703193102006060e-04,1.014386350964002537e+00,1.093950943892272099e+00,1.060184869968342936e+00,1.124911441776426546e+00,1.166435268815116721e+00,2.323859157069374959e+00,3.999999999999976907e-01,1.379907881364610998e-15,-1.949760943884339838e-16,2.835152792436573039e-16,-1.688889121891304079e-01,4.239645140959308889e-01,2.339357290242086163e-01,1.224036014781346715e-01,1.735660527343559079e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437483376e+00,1.879406995609461006e+00,1.415334689681577718e+00,1.641980517875768264e+00,1.886176361445497829e+00,6.300829092856785607e-01,5.122539467720802486e-01,2.316194476390659729e-01,1.143958132963148883e-01,1.592347550067212680e-01,2.105860421359857959e+00,2.207065900528281388e-01,1.996519701492138017e-04,1.318083103096268126e-04,2.227205271161737980e-04,3.766579615440395212e-01,3.578407850279640146e-01,-8.706022615585850633e-04,-1.232866783749615117e-03,-1.524573809784264804e-03,9.908222746817738624e-01,9.818222713763816722e-01,1.009999624778032956e+00,1.069999289737906256e+00,1.089998933795245817e+00,9.908222746817738624e-01,9.829625887583213206e-01,1.010000656313212009e+00,1.070001451394195335e+00,1.090002586411890517e+00,-3.766579615440395212e-01,-3.604874304196197810e-01,-3.260982179099224543e-04,-6.432245543099492525e-04,-1.086876172325964120e-03
6.666666666666666574e-02,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198813185e-01,-2.493843472139852524e-01,-2.347186366475141062e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618202e-01,1.817221140519149588e-04,2.599967772882850288e-04,4.393244944129949168e-04,1.052341208691072616e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734796222e-01,3.126676692415069070e-01,2.828402910442853746e-04,5.799565653613542645e-04,9.799703193102190374e-04,1.014386350964002537e+00,1.093950943892272099e+00,1.060184869968342936e+00,1.124911441776426546e+00,1.166435268815116499e+00,2.323859157069372294e+00,3.999999999999975797e-01,1.431696746386264053e-15,-1.442189195275332837e-16,3.074835433119510336e-16,-1.688889121891256617e-01,4.239645140959328318e-01,2.339357290242101428e-01,1.224036014781349352e-01,1.735660527343569071e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437486707e+00,1.879406995609461006e+00,1.415334689681577718e+00,1.641980517875768264e+00,1.886176361445498051e+00,6.300829092856817804e-01,5.122539467720821360e-01,2.316194476390675550e-01,1.143958132963151658e-01,1.592347550067222950e-01,2.105860421359854406e+00,2.207065900528275004e-01,1.996519701492602326e-04,1.318083103096700994e-04,2.227205271161955904e-04,3.766579615440392992e-01,3.578407850279637370e-01,-8.706022615585574161e-04,-1.232866783749573050e-03,-1.524573809784252661e-03,9.908222746817736404e-01,9.818222713763812282e-01,1.009999624778032512e+00,1.069999289737906034e+00,1.089998933795245151e+00,9.908222746817736404e-01,9.829625887583208765e-01,1.010000656313211564e+00,1.070001451394195113e+00,1.090002586411889851e+00,-3.766579615440392992e-01,-3.604874304196195034e-01,-3.260982179099584499e-04,-6.432245543099958732e-04,-1.086876172325993177e-03
1.000000000000000056e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198813463e-01,-2.493843472139853079e-01,-2.347186366475141339e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618202e-01,1.817221140519614169e-04,2.599967772883042733e-04,4.393244944130102040e-04,1.052341208691072616e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734796222e-01,3.126676692415068515e-01,2.828402910443586125e-04,5.799565653614777551e-04,9.799703193103090262e-04,1.014386350964002315e+00,1.093950943892272099e+00,1.060184869968342936e+00,1.124911441776426324e+00,1.166435268815116499e+00,2.323859157069373182e+00,3.999999999999987454e-01,1.735136633582946913e-15,1.725467186810265261e-16,4.774822753633351383e-16,-1.688889121891257172e-01,4.239645140959327207e-01,2.339357290242107257e-01,1.224036014781354487e-01,1.735660527343572124e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437492480e+00,1.879406995609461006e+00,1.415334689681577718e+00,1.641980517875768486e+00,1.886176361445498495e+00,6.300829092856822244e-01,5.122539467720823581e-01,2.316194476390681933e-01,1.143958132963156654e-01,1.592347550067226003e-01,2.105860421359855295e+00,2.207065900528284996e-01,1.996519701495316898e-04,1.318083103099405265e-04,2.227205271163302754e-04,3.766579615440393547e-01,3.578407850279639035e-01,-8.706022615584283961e-04,-1.232866783749328021e-03,-1.524573809784103475e-03,9.908222746817736404e-01,9.818222713763812282e-01,1.009999624778032290e+00,1.069999289737905812e+00,1.089998933795244929e+00,9.908222746817736404e-01,9.829625887583208765e-01,1.010000656313211342e+00,1.070001451394194891e+00,1.090002586411889629e+00,-3.766579615440393547e-01,-3.604874304196196699e-01,-3.260982179100905057e-04,-6.432245543102492512e-04,-1.086876172326147567e-03
1.333333333333333315e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198813741e-01,-2.493843472139853357e-01,-2.347186366475141617e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618202e-01,1.817221140520004210e-04,2.599967772883189643e-04,4.393244944130265213e-04,1.052341208691072616e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734796222e-01,3.126676692415067960e-01,2.828402910444196530e-04,5.799565653615565766e-04,9.799703193104033518e-04,1.014386350964002315e+00,1.093950943892272099e+00,1.060184869968342936e+00,1.124911441776426102e+00,1.166435268815116499e+00,2.323859157069374515e+00,3.999999999999991895e-01,1.612410635672724200e-15,-8.893876117806887483e-17,5.398084376501905126e-16,-1.688889121891292144e-01,4.239645140959319436e-01,2.339357290242098930e-01,1.224036014781350601e-01,1.735660527343564907e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437503138e+00,1.879406995609461228e+00,1.415334689681577718e+00,1.641980517875768930e+00,1.886176361445499161e+00,6.300829092856796709e-01,5.122539467720818029e-01,2.316194476390673329e-01,1.143958132963153046e-01,1.592347550067219064e-01,2.105860421359857515e+00,2.207065900528291102e-01,1.996519701494008266e-04,1.318083103096990747e-04,2.227205271163682496e-04,3.766579615440394102e-01,3.578407850279640701e-01,-8.706022615583912079e-04,-1.232866783749359246e-03,-1.524573809783979226e-03,9.908222746817735294e-01,9.818222713763812282e-01,1.009999624778032512e+00,1.069999289737905812e+00,1.089998933795245151e+00,9.908222746817735294e-01,9.829625887583208765e-01,1.010000656313211564e+00,1.070001451394194891e+00,1.090002586411889851e+00,-3.766579615440394102e-01,-3.604874304196198365e-01,-3.260982179101231944e-04,-6.432245543102121715e-04,-1.086876172326260107e-03
1.666666666666666574e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198814018e-01,-2.493843472139853912e-01,-2.347186366475141894e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618202e-01,1.817221140520472857e-04,2.599967772883371789e-04,4.393244944130389896e-04,1.052341208691072616e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734795944e-01,3.126676692415067960e-01,2.828402910444936498e-04,5.799565653616555643e-04,9.799703193104575619e-04,1.014386350964002315e+00,1.093950943892271876e+00,1.060184869968342714e+00,1.124911441776425880e+00,1.166435268815116277e+00,2.323859157069373627e+00,3.999999999999989675e-01,1.611954622481425727e-15,-1.801036226228690268e-16,1.999426406961769164e-16,-1.688889121891222755e-01,4.239645140959337755e-01,2.339357290242114196e-01,1.224036014781355597e-01,1.735660527343574344e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437516017e+00,1.879406995609461450e+00,1.415334689681577940e+00,1.641980517875769596e+00,1.886176361445500271e+00,6.300829092856855551e-01,5.122539467720835793e-01,2.316194476390689427e-01,1.143958132963158320e-01,1.592347550067228223e-01,2.105860421359855295e+00,2.207065900528283886e-01,1.996519701493875451e-04,1.318083103096094654e-04,2.227205271160728316e-04,3.766579615440392992e-01,3.578407850279638480e-01,-8.706022615583286495e-04,-1.232866783749311541e-03,-1.524573809784082008e-03,9.908222746817733073e-01,9.818222713763808951e-01,1.009999624778032068e+00,1.069999289737905146e+00,1.089998933795244707e+00,9.908222746817733073e-01,9.829625887583205435e-01,1.010000656313211120e+00,1.070001451394194225e+00,1.090002586411889407e+00,-3.766579615440392992e-01,-3.604874304196196144e-01,-3.260982179101942638e-04,-6.432245543102681163e-04,-1.086876172326172504e-03
1.999999999999999833e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198814018e-01,-2.493843472139854189e-01,-2.347186366475142172e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618479e-01,1.817221140520557695e-04,2.599967772883426541e-04,4.393244944130459827e-04,1.052341208691072838e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734795944e-01,3.126676692415067960e-01,2.828402910445034619e-04,5.799565653616411444e-04,9.799703193104599471e-04,1.014386350964002315e+00,1.093950943892271876e+00,1.060184869968342714e+00,1.124911441776425880e+00,1.166435268815116277e+00,2.323859157069373182e+00,3.999999999999981348e-01,1.004823061399686818e-15,-5.509976328667748747e-16,-1.219508079083351537e-16,-1.688889121891218592e-01,4.239645140959329428e-01,2.339357290242108367e-01,1.224036014781352960e-01,1.735660527343571569e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437528896e+00,1.879406995609461672e+00,1.415334689681578162e+00,1.641980517875770262e+00,1.886176361445501382e+00,6.300829092856857772e-01,5.122539467720825801e-01,2.316194476390683321e-01,1.143958132963155822e-01,1.592347550067225725e-01,2.105860421359854850e+00,2.207065900528279723e-01,1.996519701488114814e-04,1.318083103092805455e-04,2.227205271157956554e-04,3.766579615440392437e-01,3.578407850279637925e-01,-8.706022615584403223e-04,-1.232866783749479809e-03,-1.524573809784208643e-03,9.908222746817734183e-01,9.818222713763810061e-01,1.009999624778032290e+00,1.069999289737905368e+00,1.089998933795244707e+00,9.908222746817734183e-01,9.829625887583206545e-01,1.010000656313211342e+00,1.070001451394194447e+00,1.090002586411889407e+00,-3.766579615440392437e-01,-3.604874304196195589e-01,-3.260982179100792300e-04,-6.432245543100958366e-04,-1.086876172326041749e-03
2.333333333333333093e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198814018e-01,-2.493843472139854189e-01,-2.347186366475142172e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618479e-01,1.817221140520428404e-04,2.599967772883400520e-04,4.393244944130420796e-04,1.052341208691073060e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734795944e-01,3.126676692415067960e-01,2.828402910444778747e-04,5.799565653615571187e-04,9.799703193103708257e-04,1.014386350964002315e+00,1.093950943892271876e+00,1.060184869968342714e+00,1.124911441776426102e+00,1.166435268815116277e+00,2.323859157069373182e+00,3.999999999999982458e-01,6.054700325749323685e-16,-8.626817374870073926e-16,-3.615197972709834658e-16,-1.688889121891262168e-01,4.239645140959321101e-01,2.339357290242099485e-01,1.224036014781342274e-01,1.735660527343560189e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437540442e+00,1.879406995609461895e+00,1.415334689681578384e+00,1.641980517875771151e+00,1.886176361445502492e+00,6.300829092856815583e-01,5.122539467720816919e-01,2.316194476390674162e-01,1.143958132963145136e-01,1.592347550067214346e-01,2.105860421359855295e+00,2.207065900528283331e-01,1.996519701484385429e-04,1.318083103090089258e-04,2.227205271155982763e-04,3.766579615440392992e-01,3.578407850279638480e-01,-8.706022615585421289e-04,-1.232866783749676483e-03,-1.524573809784373658e-03,9.908222746817736404e-01,9.818222713763812282e-01,1.009999624778032512e+00,1.069999289737906034e+00,1.089998933795245373e+00,9.908222746817736404e-01,9.829625887583208765e-01,1.010000656313211564e+00,1.070001451394195113e+00,1.090002586411890073e+00,-3.766579615440392992e-01,-3.604874304196195589e-01,-3.260982179099729240e-04,-6.432245543098814898e-04,-1.086876172325858085e-03
2.666666666666666630e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198814018e-01,-2.493843472139854467e-01,-2.347186366475142172e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618202e-01,1.817221140520492101e-04,2.599967772883439009e-04,4.393244944130414832e-04,1.052341208691073282e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734795666e-01,3.126676692415067405e-01,2.828402910444857894e-04,5.799565653615341336e-04,9.799703193103157482e-04,1.014386350964002315e+00,1.093950943892271876e+00,1.060184869968342714e+00,1.124911441776426102e+00,1.166435268815116277e+00,2.323859157069374071e+00,3.999999999999986899e-01,1.636392757530521076e-15,-1.655440392236077181e-16,1.266708225504691466e-16,-1.688889121891204992e-01,4.239645140959341085e-01,2.339357290242115861e-01,1.224036014781358234e-01,1.735660527343572124e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437550212e+00,1.879406995609462117e+00,1.415334689681578606e+00,1.641980517875772039e+00,1.886176361445503380e+00,6.300829092856871094e-01,5.122539467720839124e-01,2.316194476390691648e-01,1.143958132963160818e-01,1.592347550067226003e-01,2.105860421359854850e+00,2.207065900528281388e-01,1.996519701494127257e-04,1.318083103096354591e-04,2.227205271160285420e-04,3.766579615440392437e-01,3.578407850279637370e-01,-8.706022615583321189e-04,-1.232866783749424731e-03,-1.524573809784241386e-03,9.908222746817734183e-01,9.818222713763807841e-01,1.009999624778031846e+00,1.069999289737905146e+00,1.089998933795244929e+00,9.908222746817734183e-01,9.829625887583204324e-01,1.010000656313210898e+00,1.070001451394194225e+00,1.090002586411889629e+00,-3.766579615440392437e-01,-3.604874304196195589e-01,-3.260982179101918244e-04,-6.432245543101591540e-04,-1.086876172326009657e-03
2.999999999999999889e-01,3.632753197208452578e-01,2.625695480976174556e-01,-2.228324109198814018e-01,-2.493843472139854467e-01,-2.347186366475142172e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.536922793228935047e-01,2.008859121183618202e-01,1.817221140520150035e-04,2.599967772883448767e-04,4.393244944130408869e-04,1.052341208691073504e+00,1.144310477334683718e+00,1.082955309108526443e+00,1.179204234565613518e+00,1.242008834921275895e+00,2.396914300734795666e-01,3.126676692415067405e-01,2.828402910444270798e-04,5.799565653614956445e-04,9.799703193102706454e-04,1.014386350964002537e+00,1.093950943892271876e+00,1.060184869968342714e+00,1.124911441776425880e+00,1.166435268815116277e+00,2.323859157069375403e+00,3.999999999999983014e-01,1.113904282510271397e-15,-1.453121049044719067e-17,3.458827090506992000e-16,-1.688889121891192502e-01,4.239645140959324987e-01,2.339357290242109755e-01,1.224036014781369197e-01,1.735660527343577120e-01,2.323859157069373627e+00,4.016074301085256204e-01,2.771793099929298820e-04,2.146172793592302018e-04,4.158344116262868923e-04,1.082814379437554875e+00,1.879406995609462339e+00,1.415334689681578828e+00,1.641980517875772927e+00,1.886176361445504268e+00,6.300829092856884417e-01,5.122539467720821360e-01,2.316194476390684431e-01,1.143958132963171503e-01,1.592347550067230999e-01,2.105860421359855295e+00,2.207065900528282498e-01,1.996519701489312857e-04,1.318083103097766222e-04,2.227205271162245115e-04,3.766579615440392992e-01,3.578407850279637925e-01,-8.706022615584916051e-04,-1.232866783749413022e-03,-1.524573809784200620e-03,9.908222746817736404e-01,9.818222713763811171e-01,1.009999624778032290e+00,1.069999289737904702e+00,1.089998933795244485e+00,9.908222746817736404e-01,9.829625887583207655e-01,1.010000656313211342e+00,1.070001451394193781e+00,1.090002586411889185e+00,-3.766579615440392992e-01,-3.604874304196195034e-01,-3.260982179100288688e-04,-6.432245543101884275e-04,-1.086876172326058446e-03
